dataset,pair_idx,region,layer,mean_margin
RRS,19,middle,9,-0.4099872589111328
RRS,19,middle,10,-0.4255316734313965
RRS,19,c_term,0,-1.7419972976048788
RRS,19,c_term,1,-1.9805895626544952
RRS,19,c_term,2,-0.654431958993276
RRS,19,c_term,3,-0.3541189829508464
RRS,19,c_term,4,-0.049311065673828126
RRS,19,c_term,5,0.2583972136179606
RRS,19,c_term,6,-0.24329888025919597
RRS,19,c_term,7,-0.20723657608032225
RRS,19,c_term,8,-0.20025580724080402
RRS,19,c_term,9,-0.35177958806355797
RRS,19,c_term,10,-0.3213287035624186
RRS,20,n_term,0,-1.6934796174367268
RRS,20,n_term,1,-1.8819618066151937
RRS,20,n_term,2,-1.535629161198934
RRS,20,n_term,3,-1.3988009452819825
RRS,20,n_term,4,-1.4962515195210775
RRS,20,n_term,5,-1.546828818321228
RRS,20,n_term,6,-1.7840229352315267
RRS,20,n_term,7,-1.8886115550994873
RRS,20,n_term,8,-1.576940933863322
RRS,20,n_term,9,-1.5646360715230305
RRS,20,n_term,10,-1.9028608640034994
RRS,20,middle,0,-1.4804495692253112
RRS,20,middle,1,-1.7705500245094299
RRS,20,middle,2,-1.5468599319458007
RRS,20,middle,3,-1.4989242235819498
RRS,20,middle,4,-1.8774011929829915
RRS,20,middle,5,-1.895197057723999
RRS,20,middle,6,-1.7162896156311036
RRS,20,middle,7,-1.4242471327384314
RRS,20,middle,8,-1.2817385832468668
RRS,20,middle,9,-1.1151166578133902
RRS,20,middle,10,-2.175050886472066
RRS,20,c_term,0,-1.4108181516329448
RRS,20,c_term,1,-1.6050576289494833
RRS,20,c_term,2,-1.454016145070394
RRS,20,c_term,3,-1.1707354227701823
RRS,20,c_term,4,-1.6228350003560383
RRS,20,c_term,5,-1.2681443293889363
RRS,20,c_term,6,-0.8055667171875636
RRS,20,c_term,7,-0.3940089742342631
RRS,20,c_term,8,0.3384688903888067
RRS,20,c_term,9,0.047232671578725176
RRS,20,c_term,10,-1.6162041346232097
RRS,21,n_term,0,-1.5015079021453857
RRS,21,n_term,1,-1.5358786900838217
RRS,21,n_term,2,-1.4049575010935464
RRS,21,n_term,3,-0.8335255304972331
RRS,21,n_term,4,-0.738016144434611
RRS,21,n_term,5,-0.27607467969258626
RRS,21,n_term,6,-0.44618778228759765
RRS,21,n_term,7,-0.2960929870605469
RRS,21,n_term,8,-0.12231745719909667
RRS,21,n_term,9,-0.2336445728937785
RRS,21,n_term,10,-1.0193332354227702
RRS,21,c_term,0,-1.552790359656016
RRS,21,c_term,1,-1.6303150415420533
RRS,21,c_term,2,-1.4102408409118652
RRS,21,c_term,3,-1.3323797225952148
RRS,21,c_term,4,-1.2773542245229086
RRS,21,c_term,5,-0.41250290870666506
RRS,21,c_term,6,-0.4972987174987793
RRS,21,c_term,7,-0.5989384969075521
RRS,21,c_term,8,-0.3947374661763509
RRS,21,c_term,9,-0.3516178766886393
RRS,21,c_term,10,-0.48314406077067057
RRS,22,n_term,0,-1.4992555777231853
RRS,22,n_term,1,-1.57691388130188
RRS,22,n_term,2,-1.4466461817423502
RRS,22,n_term,3,-0.9982606887817382
RRS,22,n_term,4,-0.8624896049499512
RRS,22,n_term,5,-0.7192192395528157
RRS,22,n_term,6,-0.6699162483215332
RRS,22,n_term,7,-0.5267990837494533
RRS,22,n_term,8,-0.4499997933705648
RRS,22,n_term,9,-0.18065314292907714
RRS,22,n_term,10,-1.0095115661621095
RRS,22,middle,0,-1.642239761352539
RRS,22,middle,1,-1.8714091221491496
RRS,22,middle,2,-1.0300599733988445
RRS,22,middle,3,-0.7126606623331706
RRS,22,middle,4,-0.3276578267415365
RRS,22,middle,5,-0.08179607391357421
RRS,22,middle,6,-0.26062870025634766
RRS,22,middle,7,-0.21560808817545574
RRS,22,middle,8,-0.12124624252319335
RRS,22,middle,9,-0.3457529067993164
RRS,22,middle,10,-0.5076412200927735
RRS,22,c_term,0,-1.9683711051940918
RRS,22,c_term,1,-2.1417045652866364
RRS,22,c_term,2,-1.0608668088912965
RRS,22,c_term,3,-0.6446001370747884
RRS,22,c_term,4,-0.12913363774617512
RRS,22,c_term,5,0.09039827982584635
RRS,22,c_term,6,-0.18026914596557617
RRS,22,c_term,7,-0.15852117538452148
RRS,22,c_term,8,0.04325507481892903
RRS,22,c_term,9,-0.1435943603515625
RRS,22,c_term,10,-0.1741528828938802
RRS,23,n_term,0,-1.6321802457173666
RRS,23,n_term,1,-1.7683513641357422
RRS,23,n_term,2,-1.5186837514241536
RRS,23,n_term,3,-0.793800703684489
RRS,23,n_term,4,-0.49896036783854164
RRS,23,n_term,5,0.021254507700602214
RRS,23,n_term,6,-0.2968587875366211
RRS,23,n_term,7,-0.3191581090291341
RRS,23,n_term,8,-0.32213802337646485
RRS,23,n_term,9,-0.37327445348103844
RRS,23,n_term,10,-0.8584231058756511
RRS,23,middle,0,-2.166518739859263
RRS,23,middle,1,-2.2579710284868875
RRS,23,middle,2,-1.4224138259887695
RRS,23,middle,3,-0.9035183906555175
RRS,23,middle,4,-0.557099978129069
RRS,23,middle,5,-0.37153333028157554
RRS,23,middle,6,-0.46620508829752605
RRS,23,middle,7,-0.47555631001790366
RRS,23,middle,8,-0.320367431640625
RRS,23,middle,9,-0.41409708658854166
RRS,23,middle,10,-0.34419476191202797
RRS,23,c_term,0,-2.0064338048299155
RRS,23,c_term,1,-2.1265496730804445
RRS,23,c_term,2,-1.147748629252116
RRS,23,c_term,3,-0.4502765019734701
RRS,23,c_term,4,-0.15116796493530274
RRS,23,c_term,5,0.05826562245686849
RRS,23,c_term,6,-0.2784958521525065
RRS,23,c_term,7,-0.24443699518839518
RRS,23,c_term,8,-0.17715578079223632
RRS,23,c_term,9,-0.4840987205505371
RRS,23,c_term,10,-0.4249161084493001
RRS,24,n_term,0,-1.468785540262858
RRS,24,n_term,1,-1.5047951459884643
RRS,24,n_term,2,-1.3836962540944417
RRS,24,n_term,3,-1.0815511067708334
RRS,24,n_term,4,-0.8898083368937174
RRS,24,n_term,5,-0.5098474264144898
RRS,24,n_term,6,-0.6208619117736817
RRS,24,n_term,7,-0.6757344245910645
RRS,24,n_term,8,-0.6078535079956054
RRS,24,n_term,9,-0.6574476877848308
RRS,24,n_term,10,-0.8959552447001139
RRS,24,middle,0,-1.617257030804952
RRS,24,middle,1,-1.6160617431004842
RRS,24,middle,2,-0.9584930419921875
RRS,24,middle,3,-0.8373137791951497
RRS,24,middle,4,-0.9807753562927246
RRS,24,middle,5,-0.5487621307373047
RRS,24,middle,6,-0.2715703328450521
RRS,24,middle,7,-0.4023636817932129
RRS,24,middle,8,-0.24010127385457355
RRS,24,middle,9,-0.38507811228434247
RRS,24,middle,10,-0.3340874354044596
RRS,24,c_term,0,-1.911376984914144
RRS,24,c_term,1,-2.0926891406377157
RRS,24,c_term,2,-1.2734490871429442
RRS,24,c_term,3,-0.7287821133931478
RRS,24,c_term,4,-0.9171005884806315
RRS,24,c_term,5,-0.8846662521362305
RRS,24,c_term,6,-0.8091873168945313
RRS,24,c_term,7,-0.8200504620869954
RRS,24,c_term,8,-0.6060767491658529
RRS,24,c_term,9,-0.7606560071309407
RRS,24,c_term,10,-0.9675559043884278
RRS,25,n_term,0,-1.7569883505503336
RRS,25,n_term,1,-1.815964698791504
RRS,25,n_term,2,-1.5491933186848958
RRS,25,n_term,3,-0.8152994791666667
RRS,25,n_term,4,-0.8057639598846436
RRS,25,n_term,5,-0.4602831204732259
RRS,25,n_term,6,-0.7095310052235921
RRS,25,n_term,7,-0.7229087511698405
RRS,25,n_term,8,-0.5419575373331705
RRS,25,n_term,9,-0.7090869744618734
RRS,25,n_term,10,-1.0988163312276205
RRS,25,middle,0,-1.829735565185547
RRS,25,middle,1,-2.084073332945506
RRS,25,middle,2,-1.5969748814900717
RRS,25,middle,3,-0.9638989766438802
RRS,25,middle,4,-0.4495005289713542
RRS,25,middle,5,-0.3829228719075521
RRS,25,middle,6,-0.41460466384887695
RRS,25,middle,7,-0.4072569847106934
RRS,25,middle,8,-0.2753861427307129
RRS,25,middle,9,-0.38776407241821287
RRS,25,middle,10,-0.2642902056376139
RRS,25,c_term,0,-2.007260314623515
RRS,25,c_term,1,-2.1544590135415396
RRS,25,c_term,2,-1.1902518431345621
RRS,25,c_term,3,-0.5996553738911946
RRS,25,c_term,4,-0.20569356282552084
RRS,25,c_term,5,0.03143723805745443
RRS,25,c_term,6,-0.2211255391438802
RRS,25,c_term,7,-0.1732534408569336
RRS,25,c_term,8,-0.09627113342285157
RRS,25,c_term,9,-0.2095643997192383
RRS,25,c_term,10,-0.20285250345865885
RRS,26,n_term,0,-1.309253744284312
RRS,26,n_term,1,-1.3259397904078165
RRS,26,n_term,2,-1.1417189757029216
RRS,26,n_term,3,-0.7319797515869141
RRS,26,n_term,4,-0.5702932993570964
RRS,26,n_term,5,-0.2509275118509928
RRS,26,n_term,6,-0.38265698750813804
RRS,26,n_term,7,-0.440447473526001
RRS,26,n_term,8,-0.41511499087015785
RRS,26,n_term,9,-0.5037025451660156
RRS,26,n_term,10,-0.7911876678466797
RRS,26,middle,0,-1.0954854428768157
RRS,26,middle,1,-1.1833463509877522
RRS,26,middle,2,-0.8437779506047567
RRS,26,middle,3,-0.560557492574056
RRS,26,middle,4,-0.7642570495605469
RRS,26,middle,5,-0.24950735370318095
RRS,26,middle,6,-0.509852393468221
RRS,26,middle,7,-0.6032422383626302
RRS,26,middle,8,-0.7872228940327962
RRS,26,middle,9,-0.5496912638346354
RRS,26,middle,10,-0.6856878598531088
RRS,26,c_term,0,-1.2817680522799493
RRS,26,c_term,1,-1.3289451360702516
RRS,26,c_term,2,-0.6953844944636027
RRS,26,c_term,3,-0.4555426279703776
RRS,26,c_term,4,-0.34807392756144206
RRS,26,c_term,5,0.32104676564534507
RRS,26,c_term,6,-0.09321209589640299
RRS,26,c_term,7,0.10148080190022786
RRS,26,c_term,8,0.09471410115559896
RRS,26,c_term,9,-0.05594943364461263
RRS,26,c_term,10,-0.015754063924153645
RRS,27,n_term,0,-1.7659904082616171
RRS,27,n_term,1,-1.7920175790786743
RRS,27,n_term,2,-1.553929074605306
RRS,27,n_term,3,-1.1969969749450684
RRS,27,n_term,4,-1.1301302591959634
RRS,27,n_term,5,-0.6617163578669231
RRS,27,n_term,6,-0.7806581656138102
RRS,27,n_term,7,-0.753807004292806
RRS,27,n_term,8,-0.6236222902933757
RRS,27,n_term,9,-0.5608033816019694
RRS,27,n_term,10,-1.0143783887227376
RRS,27,middle,0,-0.9858275930086772
RRS,27,middle,1,-1.115171202023824
RRS,27,middle,2,-0.6604264736175537
RRS,27,middle,3,-0.4380393664042155
RRS,27,middle,4,-0.12486623128255209
RRS,27,middle,5,0.2491985321044922
RRS,27,middle,6,-0.03387165069580078
RRS,27,middle,7,-0.09430888493855795
RRS,27,middle,8,0.03337650299072266
RRS,27,middle,9,-0.07598832448323568
RRS,27,middle,10,-0.04650138219197591
RRS,27,c_term,0,-1.7749138116836547
RRS,27,c_term,1,-2.075657280286153
RRS,27,c_term,2,-0.7083746651808421
RRS,27,c_term,3,-0.2549569765726725
RRS,27,c_term,4,-0.050557645161946614
RRS,27,c_term,5,0.20935211181640626
RRS,27,c_term,6,-0.012188116709391275
RRS,27,c_term,7,-0.044423453013102215
RRS,27,c_term,8,0.18623663584391276
RRS,27,c_term,9,0.07297045389811198
RRS,27,c_term,10,-0.069453493754069
RRS,28,n_term,0,-1.429433790842692
RRS,28,n_term,1,-1.4427846948305765
RRS,28,n_term,2,-1.4129193941752116
RRS,28,n_term,3,-0.8951131502787272
RRS,28,n_term,4,-0.6947977701822917
RRS,28,n_term,5,-0.4113125483194987
RRS,28,n_term,6,-0.567434040705363
RRS,28,n_term,7,-0.37168684005737307
RRS,28,n_term,8,-0.2945418834686279
RRS,28,n_term,9,-0.34154192606608075
RRS,28,n_term,10,-0.7651667594909668
RRS,28,middle,0,-1.937292202313741
RRS,28,middle,1,-2.095208422342936
RRS,28,middle,2,-1.103620958328247
RRS,28,middle,3,-0.891698169708252
RRS,28,middle,4,-0.5569719155629476
RRS,28,middle,5,0.15595022837320963
RRS,28,middle,6,-0.10894546508789063
RRS,28,middle,7,-0.15495125452677408
RRS,28,middle,8,-0.057204914093017575
RRS,28,middle,9,-0.06989142100016275
RRS,28,middle,10,0.22068071365356445
RRS,28,c_term,0,-1.6630542238553365
RRS,28,c_term,1,-1.757235829035441
RRS,28,c_term,2,-0.8916769703229268
RRS,28,c_term,3,-0.34888861974080404
RRS,28,c_term,4,0.134732182820638
RRS,28,c_term,5,0.2801172892252604
RRS,28,c_term,6,-0.040234311421712236
RRS,28,c_term,7,-0.13885765075683593
RRS,28,c_term,8,-0.14968471527099608
RRS,28,c_term,9,-0.33806848526000977
RRS,28,c_term,10,-0.32058471043904624
RRS,29,n_term,0,-1.2553637742996215
RRS,29,n_term,1,-1.341229921579361
RRS,29,n_term,2,-1.1020588874816895
RRS,29,n_term,3,-0.7460842291514079
RRS,29,n_term,4,-0.49012285470962524
RRS,29,n_term,5,-0.11485081712404886
RRS,29,n_term,6,-0.02664683262507121
RRS,29,n_term,7,0.3756160000960032
RRS,29,n_term,8,0.582366669178009
RRS,29,n_term,9,0.641640301545461
RRS,29,n_term,10,-0.5386150439580282
RRS,29,middle,0,-1.098527910312017
RRS,29,middle,1,-1.2356894056002299
RRS,29,middle,2,-0.5702840407689412
RRS,29,middle,3,-0.3451915423075358
RRS,29,middle,4,0.26692492167154946
RRS,29,middle,5,1.0215230147043863
RRS,29,middle,6,1.199297348658244
RRS,29,middle,7,1.9933217684427897
RRS,29,middle,8,1.8353180448214212
RRS,29,middle,9,1.8593103528022765
RRS,29,middle,10,1.9455283164978028
RRS,29,c_term,0,-0.9704433679580688
RRS,29,c_term,1,-1.068103849887848
RRS,29,c_term,2,-0.31695511341094973
RRS,29,c_term,3,-0.08339977264404297
RRS,29,c_term,4,0.3321755091349284
RRS,29,c_term,5,0.6331185658772787
RRS,29,c_term,6,0.5682374517122905
RRS,29,c_term,7,0.7569575468699138
RRS,29,c_term,8,0.9541483541329702
RRS,29,c_term,9,0.37557100256284076
RRS,29,c_term,10,-0.06298685868581136
RRS,30,n_term,0,-1.8108597596486409
RRS,30,n_term,1,-1.9235237836837769
RRS,30,n_term,2,-1.7208955764770508
RRS,30,n_term,3,-1.4341672897338866
RRS,30,n_term,4,-1.4265302340189616
RRS,30,n_term,5,-1.388476570447286
RRS,30,n_term,6,-1.2860478083292644
RRS,30,n_term,7,-1.2933191617329916
RRS,30,n_term,8,-1.1101503372192383
RRS,30,n_term,9,-0.9088888804117838
RRS,30,n_term,10,-0.9008674621582031
RRS,30,middle,0,-1.4397260665893554
RRS,30,middle,1,-1.6355318307876587
RRS,30,middle,2,-0.8985253175099691
RRS,30,middle,3,-0.7475139617919921
RRS,30,middle,4,-0.16584110260009766
RRS,30,middle,5,-0.07897583643595378
RRS,30,middle,6,-0.14030981063842773
RRS,30,middle,7,-0.09227450688680013
RRS,30,middle,8,-0.044372272491455075
RRS,30,middle,9,-0.14244712193806966
RRS,30,middle,10,-0.25304778416951496
RRS,30,c_term,0,-1.4156927987933159
RRS,30,c_term,1,-1.474989938735962
RRS,30,c_term,2,-0.5682822783788045
RRS,30,c_term,3,-0.2910494168599447
RRS,30,c_term,4,0.1368374506632487
RRS,30,c_term,5,0.27270615895589195
RRS,30,c_term,6,0.1243197758992513
RRS,30,c_term,7,0.11869602203369141
RRS,30,c_term,8,0.2560281753540039
RRS,30,c_term,9,0.14436006546020508
RRS,30,c_term,10,-0.012189610799153646
RRS,31,n_term,0,-1.2739948987960816
RRS,31,n_term,1,-1.3361900091171264
RRS,31,n_term,2,-1.2729224522908529
RRS,31,n_term,3,-0.8572199662526448
RRS,31,n_term,4,-0.361971390247345
RRS,31,n_term,5,0.001325241724650065
RRS,31,n_term,6,0.23670193354288738
RRS,31,n_term,7,0.5105959971745809
RRS,31,n_term,8,0.6398520469665527
RRS,31,n_term,9,0.4216352144877116
RRS,31,n_term,10,-0.7844863732655843
RRS,31,middle,0,-1.8931550582249959
RRS,31,middle,1,-1.886134135723114
RRS,31,middle,2,-1.0492249409357706
RRS,31,middle,3,-0.4852286338806152
RRS,31,middle,4,-0.3325469970703125
RRS,31,middle,5,-0.010905202229817708
RRS,31,middle,6,-0.22523508071899415
RRS,31,middle,7,-0.162135378519694
RRS,31,middle,8,-0.05638481775919597
RRS,31,middle,9,-0.05189390182495117
RRS,31,middle,10,0.025597286224365235
RRS,31,c_term,0,-1.390915338198344
RRS,31,c_term,1,-1.3829007943471272
RRS,31,c_term,2,-0.9428694645563761
RRS,31,c_term,3,-0.7878410339355468
RRS,31,c_term,4,-0.844438902537028
RRS,31,c_term,5,-0.5958810170491536
RRS,31,c_term,6,-0.725386397043864
RRS,31,c_term,7,-0.674419085184733
RRS,31,c_term,8,-0.6644018809000651
RRS,31,c_term,9,-0.4753056844075521
RRS,31,c_term,10,-0.030166498819986978
RRS,32,n_term,0,-1.5178961912790934
RRS,32,n_term,1,-1.310321585337321
RRS,32,n_term,2,-1.2939692815144856
RRS,32,n_term,3,-1.124260679880778
RRS,32,n_term,4,-0.9862162907918294
RRS,32,n_term,5,-0.7545294046401978
RRS,32,n_term,6,-0.7242587725321452
RRS,32,n_term,7,-0.7866453647613525
RRS,32,n_term,8,-0.632512633005778
RRS,32,n_term,9,-0.5872464497884115
RRS,32,n_term,10,-0.8417206128438314
RRS,32,middle,0,-1.7847971041997275
RRS,32,middle,1,-1.7926931222279867
RRS,32,middle,2,-1.1469265778859457
RRS,32,middle,3,-1.0258795738220214
RRS,32,middle,4,-0.7538633346557617
RRS,32,middle,5,-0.4417628288269043
RRS,32,middle,6,-0.4244060516357422
RRS,32,middle,7,-0.42023344039916993
RRS,32,middle,8,-0.36089696884155276
RRS,32,middle,9,-0.35567859013875325
RRS,32,middle,10,-0.3264760971069336
RRS,32,c_term,0,-1.4074516852696737
RRS,32,c_term,1,-1.5957133293151855
RRS,32,c_term,2,-0.7521417299906413
RRS,32,c_term,3,-0.6589137395222981
RRS,32,c_term,4,-0.16908013025919597
RRS,32,c_term,5,0.14502636591593424
RRS,32,c_term,6,0.017550563812255858
RRS,32,c_term,7,-0.06291608810424805
RRS,32,c_term,8,0.07053311665852864
RRS,32,c_term,9,-0.019298330942789713
RRS,32,c_term,10,-0.09075902303059896
RRS,33,n_term,0,-1.4230213284492492
RRS,33,n_term,1,-1.4582706769307454
RRS,33,n_term,2,-1.492963679631551
RRS,33,n_term,3,-1.4123886585235597
RRS,33,n_term,4,-1.4212647438049317
RRS,33,n_term,5,-0.9107455591360728
RRS,33,n_term,6,-1.3456546068191528
RRS,33,n_term,7,-1.5026068846384684
RRS,33,n_term,8,-1.3772119204203288
RRS,33,n_term,9,-1.1396689256032309
RRS,33,n_term,10,-1.5719079653422037
RRS,33,middle,0,-1.3689458151658376
RRS,33,middle,1,-1.6138434410095215
RRS,33,middle,2,-0.8889184951782226
RRS,33,middle,3,-0.4995601971944173
RRS,33,middle,4,-0.10241489410400391
RRS,33,middle,5,0.3280267318089803
RRS,33,middle,6,-0.239775021870931
RRS,33,middle,7,-0.11884765625
RRS,33,middle,8,-0.27294772466023765
RRS,33,middle,9,-0.5417356173197428
RRS,33,middle,10,-0.7191190719604492
RRS,33,c_term,0,-2.031771111488342
RRS,33,c_term,1,-2.169472275177638
RRS,33,c_term,2,-1.516506282488505
RRS,33,c_term,3,-0.8237314860026042
RRS,33,c_term,4,-0.5334896723429362
RRS,33,c_term,5,-0.4868175188700358
RRS,33,c_term,6,-0.5923402150472005
RRS,33,c_term,7,-0.5560235023498535
RRS,33,c_term,8,-0.38747072219848633
RRS,33,c_term,9,-0.39781119028727213
RRS,33,c_term,10,-0.1931187947591146
RRS,34,n_term,0,-1.6472764174143473
RRS,34,n_term,1,-1.6102288405100504
RRS,34,n_term,2,-1.442996120452881
RRS,34,n_term,3,-0.9392306009928385
RRS,34,n_term,4,-0.6576346079508464
RRS,34,n_term,5,-0.354150644938151
RRS,34,n_term,6,-0.40548597971598305
RRS,34,n_term,7,-0.5540454864501954
RRS,34,n_term,8,-0.5565619468688965
RRS,34,n_term,9,-0.5703995704650879
RRS,34,n_term,10,-0.7968245506286621
RRS,34,middle,0,-1.102920025587082
RRS,34,middle,1,-1.3086437940597535
RRS,34,middle,2,-0.7312155564626058
RRS,34,middle,3,-0.7706071217854817
RRS,34,middle,4,-0.2736265818277995
RRS,34,middle,5,-0.07906633416811625
RRS,34,middle,6,-0.1595065434773763
RRS,34,middle,7,-0.24795045852661132
RRS,34,middle,8,-0.2145291010538737
RRS,34,middle,9,-0.38899593353271483
RRS,34,middle,10,-0.6601874033610026
RRS,34,c_term,0,-1.5615093896786372
RRS,34,c_term,1,-1.6939608812332154
RRS,34,c_term,2,-1.1315569798151652
RRS,34,c_term,3,-0.5986835479736328
RRS,34,c_term,4,-0.47144625981648763
RRS,34,c_term,5,-0.3643815437952677
RRS,34,c_term,6,-0.4756062825520833
RRS,34,c_term,7,-0.4779555320739746
RRS,34,c_term,8,-0.3904561996459961
RRS,34,c_term,9,-0.43269726435343425
RRS,34,c_term,10,-0.44633957544962566
RRS,35,n_term,0,-1.4596243540445963
RRS,35,n_term,1,-1.5941863695780436
RRS,35,n_term,2,-1.3209893862406412
RRS,35,n_term,3,-0.8479475975036621
RRS,35,n_term,4,-0.6687929471333821
RRS,35,n_term,5,-0.4052874008814494
RRS,35,n_term,6,-0.5711930910746257
RRS,35,n_term,7,-0.6822461446126302
RRS,35,n_term,8,-0.5471446355183919
RRS,35,n_term,9,-0.5216446876525879
RRS,35,n_term,10,-0.6679974555969238
RRS,35,middle,0,-1.3724456111590067
RRS,35,middle,1,-1.474836786588033
RRS,35,middle,2,-1.2531972726186116
RRS,35,middle,3,-1.1885600725809733
RRS,35,middle,4,-0.7589780807495117
RRS,35,middle,5,-0.4687182426452637
RRS,35,middle,6,-0.4730350176493327
RRS,35,middle,7,-0.43193346659342446
RRS,35,middle,8,-0.317756716410319
RRS,35,middle,9,-0.3639774958292643
RRS,35,middle,10,-0.2755811373392741
RRS,35,c_term,0,-1.216130753358205
RRS,35,c_term,1,-1.4436562061309814
RRS,35,c_term,2,-0.951760983467102
RRS,35,c_term,3,-0.7590994040171305
RRS,35,c_term,4,-0.1540148417154948
RRS,35,c_term,5,0.09171307881673177
RRS,35,c_term,6,-0.09161542256673177
RRS,35,c_term,7,-0.08501590092976888
RRS,35,c_term,8,0.01671152114868164
RRS,35,c_term,9,-0.10503791173299154
RRS,35,c_term,10,-0.1571356455485026
RRS,36,n_term,0,-1.2057370662689209
RRS,36,n_term,1,-1.293653090794881
RRS,36,n_term,2,-1.1077402750651042
RRS,36,n_term,3,-0.7523938496907552
RRS,36,n_term,4,-0.3426881472269694
RRS,36,n_term,5,0.41596484581629434
RRS,36,n_term,6,0.29961322943369545
RRS,36,n_term,7,0.23620402812957764
RRS,36,n_term,8,0.27681015332539877
RRS,36,n_term,9,0.3150437990824381
RRS,36,n_term,10,-0.26101554234822594
RRS,36,c_term,0,-1.6148642460505167
RRS,36,c_term,1,-1.9334962606430053
RRS,36,c_term,2,-1.1159950097401936
RRS,36,c_term,3,-1.0092442512512207
RRS,36,c_term,4,-1.333430258433024
RRS,36,c_term,5,-0.9141662279764812
RRS,36,c_term,6,-0.9988566716512044
RRS,36,c_term,7,-0.9080519835154216
RRS,36,c_term,8,-0.7330875078837077
RRS,36,c_term,9,-0.24787537256876627
RRS,36,c_term,10,-0.8022841771443685
RRS,37,n_term,0,-1.3972187797228495
RRS,37,n_term,1,-1.585122279326121
RRS,37,n_term,2,-1.3708897431691487
RRS,37,n_term,3,-1.1816606203715005
RRS,37,n_term,4,-1.309927272796631
RRS,37,n_term,5,-0.7722758094469706
RRS,37,n_term,6,-0.838355835278829
RRS,37,n_term,7,-0.8604267438252767
RRS,37,n_term,8,-0.6640548368295034
RRS,37,n_term,9,-0.4535903811454773
RRS,37,n_term,10,-1.419505516688029
RRS,37,middle,0,-1.9189765234788259
RRS,37,middle,1,-2.0851481040318807
RRS,37,middle,2,-1.217535400390625
RRS,37,middle,3,-0.6371369043986003
RRS,37,middle,4,-0.23132152557373048
RRS,37,middle,5,0.12134323120117188
RRS,37,middle,6,-0.023099962870279947
RRS,37,middle,7,-0.007749176025390625
RRS,37,middle,8,0.1357317606608073
RRS,37,middle,9,0.081865660349528
RRS,37,middle,10,0.1074069341023763
RRS,37,c_term,0,-2.0184067050615946
RRS,37,c_term,1,-2.1031392415364585
RRS,37,c_term,2,-1.1255387306213378
RRS,37,c_term,3,-0.5748059908548991
RRS,37,c_term,4,-0.21985470453898112
RRS,37,c_term,5,0.39704853693644204
RRS,37,c_term,6,0.044211196899414065
RRS,37,c_term,7,0.2479818026224772
RRS,37,c_term,8,0.1613869349161784
RRS,37,c_term,9,-0.18125991821289061
RRS,37,c_term,10,-0.46276410420735675
RRS,38,n_term,0,-1.609254248936971
RRS,38,n_term,1,-1.57352933883667
RRS,38,n_term,2,-1.4678428014119467
RRS,38,n_term,3,-0.9418613115946451
RRS,38,n_term,4,-0.8302114486694336
RRS,38,n_term,5,-0.24249273538589478
RRS,38,n_term,6,-0.5467847029368083
RRS,38,n_term,7,-0.25889052549997965
RRS,38,n_term,8,0.010337384541829427
RRS,38,n_term,9,0.15553268591562908
RRS,38,n_term,10,-0.899371083577474
RRS,38,middle,0,-1.2542387088139852
RRS,38,middle,1,-1.512575364112854
RRS,38,middle,2,-1.0313713232676187
RRS,38,middle,3,-0.6155141830444336
RRS,38,middle,4,-0.5295262336730957
RRS,38,middle,5,-0.5512811819712321
RRS,38,middle,6,-0.4168879826863607
RRS,38,middle,7,-0.38643213907877605
RRS,38,middle,8,-0.2706938107808431
RRS,38,middle,9,-0.2732020060221354
RRS,38,middle,10,-0.4878649393717448
RRS,38,c_term,0,-1.3914626598358155
